tree_type,tree_height,leaf_width,root_depth,yearly_amount,price_per_orange
Mandarin,3.445363787564233,3.2008215222063408,1.886726204913254,1243.0,0.2
Navel,2.4305595793929364,2.500830773070441,1.6652780495256914,927.0,0.3
Mandarin,4.065884581959248,3.1806823815470047,2.0242582973945646,1211.0,0.2
Mandarin,3.8866253761455942,2.9791312959719214,1.850143765035977,1168.0,0.2
Mandarin,3.81891741771419,2.8301319361494706,2.0244300660817407,1257.0,0.2
Blood Orange,4.124120385633126,2.833540259689056,1.9719789913552415,1221.0,0.35
Blood Orange,3.602759729060095,3.1854551250435152,1.8587180335238076,1120.0,0.35
Valencia,3.4385556882437522,2.960393911834756,1.501875372711815,1048.0,0.25
Blood Orange,3.9770867000625505,3.09429618601021,1.4994609527432696,913.0,0.35
Mandarin,3.53593362763871,2.8759865479551885,1.725190217346095,1135.0,0.2
Navel,2.1419731354882354,2.855342546755299,1.7069511566117077,703.0,0.3
Navel,2.1804090241013974,2.628350683647315,1.591453084601854,695.0,0.3
Mandarin,3.711384103919189,2.470117361468856,1.7957998118609817,1428.0,0.2
Blood Orange,3.4490623821041946,3.271382974836899,1.8950682242918915,1109.0,0.35
Navel,2.3462190763969213,2.703193183457623,1.2601819496805313,877.0,0.3
Valencia,2.7074980607283705,3.7582159496106984,2.5608131387436743,1076.0,0.25
Mandarin,3.4549250046014683,2.9379114237118964,1.8489073308448287,817.0,0.2
Blood Orange,2.9069536300253622,3.604613972765053,2.0968640673192676,1058.0,0.35
Blood Orange,3.5060694061234927,2.677357540938896,1.8811054913704197,1176.0,0.35
Navel,2.3880050683189866,3.018963701457008,1.5793296365092238,972.0,0.3
Navel,2.399491230915256,2.384862589063491,1.5374964080911728,700.0,0.3
Navel,2.298566107666481,2.6845649300383516,1.530603654719698,938.0,0.3
Navel,2.30019650650227,2.498408089997143,1.5389407234282437,632.0,0.3
Valencia,1.7173683267418738,3.0955510462717983,1.833984186990626,917.0,0.25
Blood Orange,3.7338065570431596,3.0279331502183156,2.0159807997642667,992.0,0.35
Navel,2.6469987050859776,2.034886979106764,1.430139743737358,860.0,0.3
Navel,3.0205854021920855,2.218439092444964,1.3707118367897653,833.0,0.3
Mandarin,3.8874525324105735,2.820272519843356,1.9377385568200003,1327.0,0.2
Mandarin,3.3581987794693315,2.872389989792028,1.7867409037782658,1328.0,0.2
Mandarin,3.670982714288687,2.5475029149396744,1.7641025193138375,1201.0,0.2
Mandarin,4.322659323522066,2.8784885712312533,1.8919079694210394,1097.0,0.2
Blood Orange,3.350827240010771,2.6587426774720617,1.6067044879896533,1067.0,0.35
Blood Orange,3.2453764736550728,3.3045996928179124,2.2782461652512813,1294.0,0.35
Blood Orange,3.64683844221404,2.9436307185623023,2.129890247144765,947.0,0.35
Mandarin,3.543030822492998,2.6501306226487915,1.7881771687584946,1593.0,0.2
Blood Orange,4.624738597543835,3.0230655404227806,1.7101762612989984,1325.0,0.35
Navel,2.8647715485076413,2.480344966874034,1.60052364108302,551.0,0.3
Navel,2.583360126952913,2.6974333237176045,1.2012882276310195,958.0,0.3
Mandarin,4.319816225970531,2.6395115635291555,1.789065499547849,1156.0,0.2
Mandarin,3.972712623496114,2.6738473415711472,1.6998977145651157,1524.0,0.2
Blood Orange,3.706265710095224,3.1440196241087066,1.8589407153369015,1108.0,0.35
Blood Orange,4.246197838832787,2.8478788245638746,1.992252286074895,1267.0,0.35
Mandarin,3.969564723869646,3.258276894960939,1.8021913407644181,1075.0,0.2
Valencia,4.3996550483929155,0.3318033937883591,2.2767028458773475,1175.0,0.25
Blood Orange,3.5676034516405912,2.7619614633457488,1.792705782807743,1032.0,0.35
Valencia,3.8017612670726657,3.0536933394468058,2.4657577420264545,914.0,0.25
Navel,2.3008725584009375,2.682319465207631,1.4040449444155854,763.0,0.3
Navel,2.6629134190457293,2.289581199781516,1.668714253414638,941.0,0.3
Valencia,2.282670265254965,3.0146248568607668,-0.4917396789676096,686.0,0.25
Navel,2.9111357907367252,3.436234442643276,1.4720063843589943,782.0,0.3
Valencia,4.530584541071919,2.3514955761814686,4.546619287447565,799.0,0.25
Blood Orange,3.2987323969611664,2.913585561041747,1.7695427261785455,1274.0,0.35
Mandarin,4.484150473547818,3.018155688670019,1.5539119014141933,936.0,0.2
Blood Orange,3.4735654996978895,2.6751532930117796,2.028038392042543,1167.0,0.35
Mandarin,3.9886763193762182,2.723646281381474,1.9211335464098431,1349.0,0.2
Mandarin,4.237616413103652,2.7608237009472005,2.1822235648027144,1108.0,0.2
Mandarin,3.8594272520549042,2.1882408164166223,1.8693516529598786,1132.0,0.2
Blood Orange,3.8259761002409873,2.45763306650009,1.9664982004816254,1033.0,0.35
Blood Orange,3.6697305967195883,3.2492480996183786,1.4624038506068633,624.0,0.35
Valencia,4.3312975655640376,4.057617298523539,2.0474134865304334,991.0,0.25
Blood Orange,3.456706575130477,2.9265700709616262,2.2073620510766148,935.0,0.35
Valencia,3.866984403270394,2.6878010990828787,1.8409583262023925,1198.0,0.25
Valencia,0.8132124857898462,3.692258690613091,2.046620138739539,1304.0,0.25
Mandarin,3.5767275492569723,3.3135041921828168,1.6167438127753728,1306.0,0.2
Navel,2.9671587435792715,2.4979332779231065,1.7401776993651885,782.0,0.3
Mandarin,3.13316677281115,2.8912990691955396,1.623979155712993,868.0,0.2
Blood Orange,3.763135441183751,3.2608245111415513,1.351310084840918,1152.0,0.35
Blood Orange,3.682217705177755,3.225722729097253,2.196806795080095,1049.0,0.35
Mandarin,3.7253642174066224,3.0275705778185777,1.886338992825153,1385.0,0.2
Valencia,4.169990969872679,2.0291998000971785,3.2682101142008833,1122.0,0.25
Navel,2.735596229815274,2.650259217217317,1.5929207051752858,839.0,0.3
Valencia,2.9076859762605465,3.8931731781811623,1.3821074698015492,959.0,0.25
Navel,2.6872101854981807,3.3740991319913123,1.6682159721594492,1040.0,0.3
Mandarin,4.024804705878267,2.5653955995708575,1.9456064685467584,1039.0,0.2
Navel,2.9421149432640665,2.545325700332564,1.5559170610803437,740.0,0.3
Mandarin,4.072389786460864,2.8870230628985643,1.6681996858452208,1492.0,0.2
Mandarin,3.957098679243544,2.911637332081479,1.9152024304889923,1309.0,0.2
Valencia,2.817840901935889,3.647754400786807,3.45618966941998,872.0,0.25
Navel,2.4251370273353943,2.3662510209294894,1.4844621052886369,613.0,0.3
Blood Orange,2.6392902675545153,2.7491713667713116,1.7753292130318463,776.0,0.35
Blood Orange,3.5560941448569574,3.206005733822831,2.063253571847806,1258.0,0.35
Mandarin,3.884404809866181,2.7935838707379506,1.970473405444777,1000.0,0.2
Valencia,3.225033497064741,2.8394758860117975,2.297698692964883,741.0,0.25
Navel,2.4926350710019167,2.5394487971625477,1.6053730460865543,703.0,0.3
Valencia,4.5614890239776456,2.94250589824514,3.08523475488401,1032.0,0.25
Mandarin,4.173845551488703,2.4881652209838627,1.8537515814084082,1503.0,0.2
Blood Orange,3.728090682604631,3.056668669159587,1.7557689902012328,1087.0,0.35
Mandarin,3.468834540506534,2.8760710947104986,1.4373407033913586,1103.0,0.2
Valencia,3.5536184827540875,2.8866495726206045,0.9420630159574213,945.0,0.25
Blood Orange,3.670337116278795,2.7946257768386977,1.6200370925698475,979.0,0.35
Blood Orange,3.309949983885467,2.785285142844961,1.7930268069989679,1126.0,0.35
Valencia,0.45514444502153095,1.7310647014742584,0.5319943118182455,1012.0,0.25
Navel,2.373317529335943,2.175885283150083,1.7358464567384038,894.0,0.3
Blood Orange,3.6434949559793686,3.089397778442337,2.0633573959075124,1429.0,0.35
Navel,2.3327291880359198,2.1730949759539757,1.4489068686111184,807.0,0.3
Mandarin,3.5693102441526157,2.7068966110161297,1.9874696493197708,1134.0,0.2
Blood Orange,3.6700960723962743,2.915622480556024,1.4442422231152592,867.0,0.35
Navel,2.7222271351214085,2.459728342297159,1.4211551241862947,673.0,0.3
Mandarin,3.5307351612139204,2.8851500267174672,2.0881402552581063,1176.0,0.2
Navel,2.242069326433046,2.43669453652124,1.3952846780441164,801.0,0.3
Navel,2.3183284665371198,2.178954928874323,1.696353063599169,654.0,0.3
Valencia,1.7834571408097792,2.9091945005324655,0.4986964539377452,853.0,0.25
Mandarin,3.870499273556322,2.732836924578607,1.8369153335437192,1217.0,0.2
Valencia,2.778248665163597,4.9679207962331,3.150640863761959,762.0,0.25
Valencia,2.09668700786839,3.5624199294307375,3.33658732215026,1109.0,0.25
Valencia,3.2473042274517465,1.4380617757250698,2.9346561762561647,1108.0,0.25
Blood Orange,3.386748341416158,3.028079776810009,2.23414547734811,1337.0,0.35
Mandarin,3.6678080150079113,2.873543388334387,1.7688841258912782,1139.0,0.2
Navel,2.436362280977233,2.256144676118076,1.4746052426539293,820.0,0.3
Blood Orange,3.7394133289639986,2.409513228701687,1.941234441191727,1118.0,0.35
Navel,2.526258141198095,2.313745973316161,1.4273009977949591,926.0,0.3
Mandarin,4.032553280173519,2.7128208702415337,1.6177337047801745,1262.0,0.2
Mandarin,3.905707308190705,3.0055995198695564,1.7529595806821752,1228.0,0.2
Blood Orange,3.8342945522009932,3.0078794575394325,2.061141685687967,1225.0,0.35
Mandarin,3.7521464352556038,2.767996186159546,1.6268983060863538,1292.0,0.2
Navel,2.0429341342987777,2.3062642377033518,1.4717246424951178,815.0,0.3
Mandarin,4.174447739303445,2.526600330584085,1.5725843341438395,1177.0,0.2
Navel,2.8935546313248515,1.9496774886107522,1.5832263935197264,1023.0,0.3
Mandarin,3.478674920102837,2.4125837537163273,1.86950239576055,1355.0,0.2
Blood Orange,3.238758339671195,2.6761884016732704,1.970345350562875,1282.0,0.35
Blood Orange,4.008642958952344,2.7416641647797393,1.7006964672339187,1248.0,0.35
Mandarin,3.576909714445456,2.8139940079054977,2.001026590611381,1165.0,0.2
Mandarin,3.9459120229427898,2.5303219262751373,1.6920816086051758,1176.0,0.2
Valencia,3.505720439772716,3.129507596109306,1.0408920663421346,1025.0,0.25
Valencia,3.3215723506157677,3.4811837700849635,1.2865491085973164,1030.0,0.25
Navel,2.3439411509348527,2.333759812396217,1.501219239480831,752.0,0.3
Blood Orange,3.754951635987978,3.0184223163563217,1.79235901086318,1323.0,0.35
Valencia,4.003185997857376,1.7604082389408366,2.496779447953041,1030.0,0.25
Navel,1.7876619474361424,2.6158837756128537,1.5912747320310152,606.0,0.3
Mandarin,3.619155064880976,2.939696825011302,1.887825100834989,1116.0,0.2
Mandarin,3.6079965503832976,3.2494228034202077,1.4719161611654583,1061.0,0.2
Valencia,3.4403808889719105,1.7324567336967225,3.6796171516961915,798.0,0.25
Blood Orange,3.7250102203692403,2.906112060348292,2.128654181192874,1321.0,0.35
Valencia,3.305600203678783,3.2460235117651215,0.18125011528968282,1039.0,0.25
Valencia,4.367978231997299,3.8482441714647315,1.1721381193474683,1182.0,0.25
Blood Orange,3.1648166960320823,2.7206167125098784,1.678190171543703,1101.0,0.35
Navel,2.114012609702289,1.7776336636511347,1.6650389392047589,717.0,0.3
Mandarin,4.156819246531051,2.2530919454673786,1.9308066800499535,1345.0,0.2
Blood Orange,3.6588454669282764,3.3006037478903174,1.7028665550608382,874.0,0.35
Mandarin,3.880088728159799,2.8146247519192076,1.802642154152579,1248.0,0.2
Blood Orange,3.1388734646650835,3.0430685822059576,1.7288351012736385,1241.0,0.35
Valencia,4.088057745919288,1.929928572299679,3.2485534985994593,755.0,0.25
Mandarin,3.7227613180393613,3.0622421942686664,1.828852990093111,1272.0,0.2
Blood Orange,3.486215026115468,2.9276675535947283,2.0561930225474967,1145.0,0.35
Valencia,2.4250711365915754,3.0526588930148915,2.832312624698049,1111.0,0.25
Mandarin,3.8696966739838943,3.207798664766706,1.9348492434909899,1209.0,0.2
Blood Orange,3.502962367818294,2.6258935132501318,1.6876373588786722,1102.0,0.35
Navel,2.566299934696843,2.5460614136337694,1.6130511431336885,871.0,0.3
Valencia,0.2193009873038121,4.356075232880814,3.5103831057539083,971.0,0.25
Mandarin,3.7966287117467052,3.1159352730532177,1.9378832592400668,1320.0,0.2
Valencia,4.927680185970666,3.465437073397908,1.7459950570288154,1225.0,0.25
Blood Orange,3.688728476480397,3.0137170238595283,1.8593549700351344,1251.0,0.35
Valencia,0.9495648478983187,2.6740341964263674,-0.0024752723012899658,899.0,0.25
Navel,2.11431685136884,2.594185374205088,1.2648923489590211,736.0,0.3
Blood Orange,3.1521313247812133,2.3477263519765215,2.0479321118309124,1104.0,0.35
Blood Orange,3.6306491009955,2.986725484233058,1.6077949885749458,1137.0,0.35
Valencia,1.69626983728355,2.396955083911325,2.343830298261042,901.0,0.25
Mandarin,4.196778146614246,2.5631370513149285,1.9948497778869956,984.0,0.2
Blood Orange,3.4955387541675615,2.867775660378652,2.0479927386982903,1103.0,0.35
Blood Orange,3.5237515702210915,2.8172799767726198,1.6098037134278707,1265.0,0.35
Navel,2.4259935464337783,2.3489601581270216,1.573848760347987,820.0,0.3
Blood Orange,3.37294786333073,3.0791378112907637,1.8373137888417292,967.0,0.35
Valencia,2.4478917676389464,2.117552242395921,2.5361903488612523,1092.0,0.25
Navel,2.720602632952587,2.6962350370743904,1.34247341941082,917.0,0.3
Blood Orange,4.442623599661558,3.044713745074769,1.8912528694343762,998.0,0.35
Mandarin,3.926432697999161,3.1316197884538624,2.044450610003045,1285.0,0.2
Mandarin,3.245079105333816,2.5469166989967964,1.8472496168019747,1131.0,0.2
Mandarin,3.766334082296392,2.480148681217977,1.8606888635525571,1069.0,0.2
Valencia,2.584035516198572,1.9434959451197196,2.299336384292274,667.0,0.25
Navel,2.6319847855191925,2.339519801887173,1.5165936360154753,717.0,0.3
Navel,2.666013946184423,2.8528623118356164,1.6776026338707528,776.0,0.3
Valencia,2.7772905072696346,2.0297425234282773,3.7538898349183607,910.0,0.25
Mandarin,3.7243083118367033,2.6508901807023477,1.5858292487261993,1251.0,0.2
Navel,2.7532323104473733,2.848115805619015,1.4199636201513344,885.0,0.3
Blood Orange,3.2585552089451486,2.9824815272052048,2.199616855423134,1207.0,0.35
Mandarin,3.4981395585628148,2.6751434331399357,1.7556007709268757,951.0,0.2
Blood Orange,4.234973452035799,3.247547286122053,1.6860421938253687,1096.0,0.35
Mandarin,3.845750808779564,2.6669060613540565,1.7731004771855792,1114.0,0.2
Valencia,2.8004051370152947,3.5048160130948847,0.2677786898450849,1246.0,0.25
Navel,2.6432720822048204,2.246211870791174,1.369944070743223,868.0,0.3
Valencia,3.8024822888806216,1.5198979410395586,1.286244553710974,943.0,0.25
Blood Orange,3.0237332715924037,2.5223375998592994,2.013349806843111,1189.0,0.35
Blood Orange,3.7513926059190026,2.729578253806723,1.9517700904155764,779.0,0.35
Valencia,5.232577880336321,3.7496990856039925,3.3833317852549962,814.0,0.25
Valencia,3.877063864375695,1.949072876911637,1.6294200850212184,782.0,0.25
Mandarin,3.8823287420466697,2.913097753950681,1.9661819096302309,1262.0,0.2
Mandarin,3.9790752001552216,3.1088228226080927,1.7397583772178007,1415.0,0.2
Blood Orange,3.848415589970417,2.8245102092729804,1.847805062716597,1271.0,0.35
Mandarin,4.001497429438385,2.750873576484062,1.6363059568465745,1356.0,0.2
Mandarin,4.143958194811587,2.6234402152655227,1.9354702635866496,1213.0,0.2
Valencia,4.112710016249908,3.3481788675649313,0.22350026857684857,1097.0,0.25
Valencia,2.1367204594648648,2.6787686215942705,1.330109692597072,1097.0,0.25
Mandarin,3.941794991888611,3.181176582780898,1.8069312843523728,1077.0,0.2
Valencia,3.850709571269405,3.023725061436813,0.6326222211054755,683.0,0.25
Navel,2.2666511240228164,1.6772287250705693,1.387511263160513,915.0,0.3
Blood Orange,3.7198465293361784,2.720300846779148,1.8832706328679825,1242.0,0.35
Navel,2.508818527941813,2.5180431603751163,1.5431734753269013,933.0,0.3
Mandarin,3.2814784539104056,2.771754653793124,1.7661106996572666,981.0,0.2
Mandarin,3.790202814637388,3.395221957627688,1.7851360688035824,888.0,0.2
Blood Orange,3.1637531612502645,3.0283421348383577,1.8670806375890507,1145.0,0.35
Valencia,1.0697785808848708,2.4287287428379987,2.3170658607739263,1206.0,0.25
Navel,2.5212228514367903,2.5508371873138485,1.4147028275208633,805.0,0.3
Valencia,3.3623335481746444,2.4893810975384003,0.37033083224384433,1012.0,0.25
Mandarin,4.1536234133656,2.560929120439524,1.7427348642678986,1339.0,0.2
Blood Orange,4.154064602674932,2.866395189361099,1.7383930502790244,1212.0,0.35
Blood Orange,3.4882128545480873,2.319401403281552,2.301156572029656,1138.0,0.35
Navel,1.8288824804841006,2.4343524562516192,1.2739670803234964,740.0,0.3
Valencia,2.9830457260634855,5.957352261810068,1.269148882896415,1100.0,0.25
Mandarin,3.5440342318066675,3.218538515636249,1.6400372491759792,1267.0,0.2
Blood Orange,3.552440636596758,2.8547502083456857,1.8895985279771443,1054.0,0.35
Blood Orange,3.6337737475712717,2.929697375933958,1.8752871568547613,1116.0,0.35
Blood Orange,3.5345937711481517,2.893820350557612,1.9700209607321142,1131.0,0.35
Navel,2.672680716266387,2.312567799383756,1.388060747328037,758.0,0.3
Blood Orange,3.4363741398275462,2.92150402086324,2.0635178045244627,1119.0,0.35
Mandarin,3.748517697544082,2.6816448101708934,1.6231207287865126,1133.0,0.2
Navel,2.5472037526365097,2.5244270295134528,1.56507506388513,837.0,0.3
Blood Orange,3.492513346332675,3.310296313605294,2.0728619108732516,1070.0,0.35
Valencia,2.7146334055029,2.662983245559683,2.0292113295325183,1016.0,0.25
Mandarin,3.868643787078043,2.171551952262276,1.9368299880116775,1217.0,0.2
Blood Orange,3.354206096929617,2.879906373366109,1.6245169770770271,1016.0,0.35
Valencia,2.1665020765175647,4.942609378515115,2.0452554352349477,1049.0,0.25
Mandarin,3.4623478232080243,3.068914536837523,1.8737593760494833,1506.0,0.2
Mandarin,4.145493305702115,2.88026029644136,1.7494616115948836,1129.0,0.2
Valencia,2.77730760324136,2.0919154041241974,1.8115270095494254,974.0,0.25
Valencia,2.8226640359102744,2.8134755027767713,2.961429831985681,1017.0,0.25
Valencia,0.8604210542358097,2.0350870495544453,1.21871377589676,978.0,0.25
Mandarin,3.810994930806625,3.4295156761889576,1.645640219774212,1113.0,0.2
Mandarin,4.042161795579408,3.357884951743517,1.8032777382272258,1164.0,0.2
Valencia,3.22321195163871,3.6812687641419104,1.9234650754509595,917.0,0.25
Blood Orange,3.067510944910266,3.0163068140732188,1.6931257954964507,1033.0,0.35
Navel,2.2509112854254916,2.950922404243286,1.3810277693259314,803.0,0.3
Mandarin,4.153642641889936,2.527225194488246,1.5691504546346096,1385.0,0.2
Blood Orange,3.4694962282505557,3.0573946261012614,1.8434747355498613,1114.0,0.35
Mandarin,3.171829970704016,3.109439317670977,1.6539068579059706,1077.0,0.2
Blood Orange,3.3605422479897618,2.892422895447261,2.0113358570483557,1270.0,0.35
Mandarin,3.232003278630024,2.8104081549544238,2.2250826248712596,1282.0,0.2
Blood Orange,3.912326916723307,2.860452893256756,1.965902943302175,1019.0,0.35
Navel,2.5597298626227443,2.0498328156946872,1.639538246696235,827.0,0.3
Valencia,3.1073549769157873,0.46583670514658326,4.37923283688274,962.0,0.25
Navel,2.5863338160366784,1.8869847382189444,1.759796027321283,667.0,0.3
Mandarin,4.215592058339197,3.0493116238742295,1.6992179986931624,1213.0,0.2
Navel,2.5811659096900432,2.8411169868676676,1.4412324131424619,815.0,0.3
